"District","FIPS","Year","Variable","Measure Type","Value"
"Achievement First Bridgeport Academy District","","2007-2008","Pre-K Students","Number",0
"Achievement First Bridgeport Academy District","","2008-2009","Pre-K Students","Number",0
"Achievement First Bridgeport Academy District","","2009-2010","Pre-K Students","Number",0
"Achievement First Bridgeport Academy District","","2010-2011","Pre-K Students","Number",0
"Achievement First Bridgeport Academy District","","2011-2012","Pre-K Students","Number",0
"Achievement First Bridgeport Academy District","","2012-2013","Pre-K Students","Number",0
"Achievement First Bridgeport Academy District","","2013-2014","Pre-K Students","Number",0
"Achievement First Bridgeport Academy District","","2014-2015","Pre-K Students","Number",0
"Achievement First Bridgeport Academy District","","2015-2016","Pre-K Students","Number",0
"Achievement First Bridgeport Academy District","","2016-2017","Pre-K Students","Number",0
"Achievement First Bridgeport Academy District","","2017-2018","Pre-K Students","Number",0
"Achievement First Hartford Academy District","","2007-2008","Pre-K Students","Number",-6666
"Achievement First Hartford Academy District","","2008-2009","Pre-K Students","Number",0
"Achievement First Hartford Academy District","","2009-2010","Pre-K Students","Number",0
"Achievement First Hartford Academy District","","2010-2011","Pre-K Students","Number",0
"Achievement First Hartford Academy District","","2011-2012","Pre-K Students","Number",0
"Achievement First Hartford Academy District","","2012-2013","Pre-K Students","Number",0
"Achievement First Hartford Academy District","","2013-2014","Pre-K Students","Number",0
"Achievement First Hartford Academy District","","2014-2015","Pre-K Students","Number",0
"Achievement First Hartford Academy District","","2015-2016","Pre-K Students","Number",0
"Achievement First Hartford Academy District","","2016-2017","Pre-K Students","Number",0
"Achievement First Hartford Academy District","","2017-2018","Pre-K Students","Number",0
"Amistad Academy District","","2007-2008","Pre-K Students","Number",0
"Amistad Academy District","","2008-2009","Pre-K Students","Number",0
"Amistad Academy District","","2009-2010","Pre-K Students","Number",0
"Amistad Academy District","","2010-2011","Pre-K Students","Number",0
"Amistad Academy District","","2011-2012","Pre-K Students","Number",0
"Amistad Academy District","","2012-2013","Pre-K Students","Number",0
"Amistad Academy District","","2013-2014","Pre-K Students","Number",0
"Amistad Academy District","","2014-2015","Pre-K Students","Number",0
"Amistad Academy District","","2015-2016","Pre-K Students","Number",0
"Amistad Academy District","","2016-2017","Pre-K Students","Number",0
"Amistad Academy District","","2017-2018","Pre-K Students","Number",0
"Andover School District","","2007-2008","Pre-K Students","Number",32
"Andover School District","","2008-2009","Pre-K Students","Number",32
"Andover School District","","2009-2010","Pre-K Students","Number",30
"Andover School District","","2010-2011","Pre-K Students","Number",33
"Andover School District","","2011-2012","Pre-K Students","Number",28
"Andover School District","","2012-2013","Pre-K Students","Number",30
"Andover School District","","2013-2014","Pre-K Students","Number",26
"Andover School District","","2014-2015","Pre-K Students","Number",25
"Andover School District","","2015-2016","Pre-K Students","Number",20
"Andover School District","","2016-2017","Pre-K Students","Number",28
"Andover School District","","2017-2018","Pre-K Students","Number",26
"Ansonia School District","900901220","2007-2008","Pre-K Students","Number",80
"Ansonia School District","900901220","2008-2009","Pre-K Students","Number",99
"Ansonia School District","900901220","2009-2010","Pre-K Students","Number",96
"Ansonia School District","900901220","2010-2011","Pre-K Students","Number",94
"Ansonia School District","900901220","2011-2012","Pre-K Students","Number",103
"Ansonia School District","900901220","2012-2013","Pre-K Students","Number",91
"Ansonia School District","900901220","2013-2014","Pre-K Students","Number",104
"Ansonia School District","900901220","2014-2015","Pre-K Students","Number",104
"Ansonia School District","900901220","2015-2016","Pre-K Students","Number",100
"Ansonia School District","900901220","2016-2017","Pre-K Students","Number",101
"Ansonia School District","900901220","2017-2018","Pre-K Students","Number",91
"Area Cooperative Educational Services","","2007-2008","Pre-K Students","Number",29
"Area Cooperative Educational Services","","2008-2009","Pre-K Students","Number",18
"Area Cooperative Educational Services","","2009-2010","Pre-K Students","Number",-9999
"Area Cooperative Educational Services","","2010-2011","Pre-K Students","Number",7
"Area Cooperative Educational Services","","2011-2012","Pre-K Students","Number",6
"Area Cooperative Educational Services","","2012-2013","Pre-K Students","Number",-9999
"Area Cooperative Educational Services","","2013-2014","Pre-K Students","Number",-9999
"Area Cooperative Educational Services","","2014-2015","Pre-K Students","Number",6
"Area Cooperative Educational Services","","2015-2016","Pre-K Students","Number",9
"Area Cooperative Educational Services","","2016-2017","Pre-K Students","Number",-9999
"Area Cooperative Educational Services","","2017-2018","Pre-K Students","Number",-9999
"Ashford School District","","2007-2008","Pre-K Students","Number",41
"Ashford School District","","2008-2009","Pre-K Students","Number",34
"Ashford School District","","2009-2010","Pre-K Students","Number",47
"Ashford School District","","2010-2011","Pre-K Students","Number",47
"Ashford School District","","2011-2012","Pre-K Students","Number",48
"Ashford School District","","2012-2013","Pre-K Students","Number",40
"Ashford School District","","2013-2014","Pre-K Students","Number",42
"Ashford School District","","2014-2015","Pre-K Students","Number",49
"Ashford School District","","2015-2016","Pre-K Students","Number",41
"Ashford School District","","2016-2017","Pre-K Students","Number",47
"Ashford School District","","2017-2018","Pre-K Students","Number",40
"Avon School District","900302060","2007-2008","Pre-K Students","Number",48
"Avon School District","900302060","2008-2009","Pre-K Students","Number",31
"Avon School District","900302060","2009-2010","Pre-K Students","Number",29
"Avon School District","900302060","2010-2011","Pre-K Students","Number",39
"Avon School District","900302060","2011-2012","Pre-K Students","Number",45
"Avon School District","900302060","2012-2013","Pre-K Students","Number",45
"Avon School District","900302060","2013-2014","Pre-K Students","Number",35
"Avon School District","900302060","2014-2015","Pre-K Students","Number",48
"Avon School District","900302060","2015-2016","Pre-K Students","Number",46
"Avon School District","900302060","2016-2017","Pre-K Students","Number",56
"Avon School District","900302060","2017-2018","Pre-K Students","Number",61
"Barkhamsted School District","","2007-2008","Pre-K Students","Number",30
"Barkhamsted School District","","2008-2009","Pre-K Students","Number",21
"Barkhamsted School District","","2009-2010","Pre-K Students","Number",22
"Barkhamsted School District","","2010-2011","Pre-K Students","Number",30
"Barkhamsted School District","","2011-2012","Pre-K Students","Number",19
"Barkhamsted School District","","2012-2013","Pre-K Students","Number",21
"Barkhamsted School District","","2013-2014","Pre-K Students","Number",18
"Barkhamsted School District","","2014-2015","Pre-K Students","Number",22
"Barkhamsted School District","","2015-2016","Pre-K Students","Number",28
"Barkhamsted School District","","2016-2017","Pre-K Students","Number",23
"Barkhamsted School District","","2017-2018","Pre-K Students","Number",22
"Berlin School District","","2007-2008","Pre-K Students","Number",48
"Berlin School District","","2008-2009","Pre-K Students","Number",52
"Berlin School District","","2009-2010","Pre-K Students","Number",66
"Berlin School District","","2010-2011","Pre-K Students","Number",48
"Berlin School District","","2011-2012","Pre-K Students","Number",38
"Berlin School District","","2012-2013","Pre-K Students","Number",54
"Berlin School District","","2013-2014","Pre-K Students","Number",52
"Berlin School District","","2014-2015","Pre-K Students","Number",51
"Berlin School District","","2015-2016","Pre-K Students","Number",57
"Berlin School District","","2016-2017","Pre-K Students","Number",60
"Berlin School District","","2017-2018","Pre-K Students","Number",62
"Bethany School District","","2007-2008","Pre-K Students","Number",16
"Bethany School District","","2008-2009","Pre-K Students","Number",15
"Bethany School District","","2009-2010","Pre-K Students","Number",18
"Bethany School District","","2010-2011","Pre-K Students","Number",14
"Bethany School District","","2011-2012","Pre-K Students","Number",11
"Bethany School District","","2012-2013","Pre-K Students","Number",13
"Bethany School District","","2013-2014","Pre-K Students","Number",13
"Bethany School District","","2014-2015","Pre-K Students","Number",15
"Bethany School District","","2015-2016","Pre-K Students","Number",11
"Bethany School District","","2016-2017","Pre-K Students","Number",15
"Bethany School District","","2017-2018","Pre-K Students","Number",18
"Bethel School District","900104720","2007-2008","Pre-K Students","Number",63
"Bethel School District","900104720","2008-2009","Pre-K Students","Number",56
"Bethel School District","900104720","2009-2010","Pre-K Students","Number",77
"Bethel School District","900104720","2010-2011","Pre-K Students","Number",88
"Bethel School District","900104720","2011-2012","Pre-K Students","Number",112
"Bethel School District","900104720","2012-2013","Pre-K Students","Number",108
"Bethel School District","900104720","2013-2014","Pre-K Students","Number",127
"Bethel School District","900104720","2014-2015","Pre-K Students","Number",116
"Bethel School District","900104720","2015-2016","Pre-K Students","Number",115
"Bethel School District","900104720","2016-2017","Pre-K Students","Number",92
"Bethel School District","900104720","2017-2018","Pre-K Students","Number",86
"Bloomfield School District","900305910","2007-2008","Pre-K Students","Number",25
"Bloomfield School District","900305910","2008-2009","Pre-K Students","Number",27
"Bloomfield School District","900305910","2009-2010","Pre-K Students","Number",221
"Bloomfield School District","900305910","2010-2011","Pre-K Students","Number",209
"Bloomfield School District","900305910","2011-2012","Pre-K Students","Number",216
"Bloomfield School District","900305910","2012-2013","Pre-K Students","Number",220
"Bloomfield School District","900305910","2013-2014","Pre-K Students","Number",231
"Bloomfield School District","900305910","2014-2015","Pre-K Students","Number",265
"Bloomfield School District","900305910","2015-2016","Pre-K Students","Number",260
"Bloomfield School District","900305910","2016-2017","Pre-K Students","Number",268
"Bloomfield School District","900305910","2017-2018","Pre-K Students","Number",273
"Bolton School District","901306260","2007-2008","Pre-K Students","Number",-9999
"Bolton School District","901306260","2008-2009","Pre-K Students","Number",-9999
"Bolton School District","901306260","2009-2010","Pre-K Students","Number",14
"Bolton School District","901306260","2010-2011","Pre-K Students","Number",13
"Bolton School District","901306260","2011-2012","Pre-K Students","Number",12
"Bolton School District","901306260","2012-2013","Pre-K Students","Number",19
"Bolton School District","901306260","2013-2014","Pre-K Students","Number",12
"Bolton School District","901306260","2014-2015","Pre-K Students","Number",9
"Bolton School District","901306260","2015-2016","Pre-K Students","Number",10
"Bolton School District","901306260","2016-2017","Pre-K Students","Number",14
"Bolton School District","901306260","2017-2018","Pre-K Students","Number",11
"Booker T Washington Academy District","","2007-2008","Pre-K Students","Number",-6666
"Booker T Washington Academy District","","2008-2009","Pre-K Students","Number",-6666
"Booker T Washington Academy District","","2009-2010","Pre-K Students","Number",-6666
"Booker T Washington Academy District","","2010-2011","Pre-K Students","Number",-6666
"Booker T Washington Academy District","","2011-2012","Pre-K Students","Number",-6666
"Booker T Washington Academy District","","2012-2013","Pre-K Students","Number",-6666
"Booker T Washington Academy District","","2013-2014","Pre-K Students","Number",-6666
"Booker T Washington Academy District","","2014-2015","Pre-K Students","Number",0
"Booker T Washington Academy District","","2015-2016","Pre-K Students","Number",0
"Booker T Washington Academy District","","2016-2017","Pre-K Students","Number",0
"Booker T Washington Academy District","","2017-2018","Pre-K Students","Number",0
"Bozrah School District","","2007-2008","Pre-K Students","Number",8
"Bozrah School District","","2008-2009","Pre-K Students","Number",23
"Bozrah School District","","2009-2010","Pre-K Students","Number",-9999
"Bozrah School District","","2010-2011","Pre-K Students","Number",-9999
"Bozrah School District","","2011-2012","Pre-K Students","Number",21
"Bozrah School District","","2012-2013","Pre-K Students","Number",21
"Bozrah School District","","2013-2014","Pre-K Students","Number",19
"Bozrah School District","","2014-2015","Pre-K Students","Number",16
"Bozrah School District","","2015-2016","Pre-K Students","Number",21
"Bozrah School District","","2016-2017","Pre-K Students","Number",28
"Bozrah School District","","2017-2018","Pre-K Students","Number",20
"Branford School District","900907310","2007-2008","Pre-K Students","Number",58
"Branford School District","900907310","2008-2009","Pre-K Students","Number",77
"Branford School District","900907310","2009-2010","Pre-K Students","Number",85
"Branford School District","900907310","2010-2011","Pre-K Students","Number",82
"Branford School District","900907310","2011-2012","Pre-K Students","Number",77
"Branford School District","900907310","2012-2013","Pre-K Students","Number",91
"Branford School District","900907310","2013-2014","Pre-K Students","Number",116
"Branford School District","900907310","2014-2015","Pre-K Students","Number",112
"Branford School District","900907310","2015-2016","Pre-K Students","Number",115
"Branford School District","900907310","2016-2017","Pre-K Students","Number",127
"Branford School District","900907310","2017-2018","Pre-K Students","Number",138
"Brass City Charter School District","","2007-2008","Pre-K Students","Number",-6666
"Brass City Charter School District","","2008-2009","Pre-K Students","Number",-6666
"Brass City Charter School District","","2009-2010","Pre-K Students","Number",-6666
"Brass City Charter School District","","2010-2011","Pre-K Students","Number",-6666
"Brass City Charter School District","","2011-2012","Pre-K Students","Number",-6666
"Brass City Charter School District","","2012-2013","Pre-K Students","Number",-6666
"Brass City Charter School District","","2013-2014","Pre-K Students","Number",38
"Brass City Charter School District","","2014-2015","Pre-K Students","Number",33
"Brass City Charter School District","","2015-2016","Pre-K Students","Number",34
"Brass City Charter School District","","2016-2017","Pre-K Students","Number",33
"Brass City Charter School District","","2017-2018","Pre-K Students","Number",34
"Bridgeport School District","900108070","2007-2008","Pre-K Students","Number",660
"Bridgeport School District","900108070","2008-2009","Pre-K Students","Number",706
"Bridgeport School District","900108070","2009-2010","Pre-K Students","Number",716
"Bridgeport School District","900108070","2010-2011","Pre-K Students","Number",827
"Bridgeport School District","900108070","2011-2012","Pre-K Students","Number",830
"Bridgeport School District","900108070","2012-2013","Pre-K Students","Number",858
"Bridgeport School District","900108070","2013-2014","Pre-K Students","Number",914
"Bridgeport School District","900108070","2014-2015","Pre-K Students","Number",1042
"Bridgeport School District","900108070","2015-2016","Pre-K Students","Number",985
"Bridgeport School District","900108070","2016-2017","Pre-K Students","Number",1002
"Bridgeport School District","900108070","2017-2018","Pre-K Students","Number",976
"Bristol School District","900308490","2007-2008","Pre-K Students","Number",298
"Bristol School District","900308490","2008-2009","Pre-K Students","Number",341
"Bristol School District","900308490","2009-2010","Pre-K Students","Number",328
"Bristol School District","900308490","2010-2011","Pre-K Students","Number",309
"Bristol School District","900308490","2011-2012","Pre-K Students","Number",276
"Bristol School District","900308490","2012-2013","Pre-K Students","Number",286
"Bristol School District","900308490","2013-2014","Pre-K Students","Number",289
"Bristol School District","900308490","2014-2015","Pre-K Students","Number",337
"Bristol School District","900308490","2015-2016","Pre-K Students","Number",334
"Bristol School District","900308490","2016-2017","Pre-K Students","Number",296
"Bristol School District","900308490","2017-2018","Pre-K Students","Number",300
"Brookfield School District","900108980","2007-2008","Pre-K Students","Number",40
"Brookfield School District","900108980","2008-2009","Pre-K Students","Number",41
"Brookfield School District","900108980","2009-2010","Pre-K Students","Number",34
"Brookfield School District","900108980","2010-2011","Pre-K Students","Number",42
"Brookfield School District","900108980","2011-2012","Pre-K Students","Number",46
"Brookfield School District","900108980","2012-2013","Pre-K Students","Number",37
"Brookfield School District","900108980","2013-2014","Pre-K Students","Number",36
"Brookfield School District","900108980","2014-2015","Pre-K Students","Number",34
"Brookfield School District","900108980","2015-2016","Pre-K Students","Number",40
"Brookfield School District","900108980","2016-2017","Pre-K Students","Number",28
"Brookfield School District","900108980","2017-2018","Pre-K Students","Number",40
"Brooklyn School District","","2007-2008","Pre-K Students","Number",98
"Brooklyn School District","","2008-2009","Pre-K Students","Number",102
"Brooklyn School District","","2009-2010","Pre-K Students","Number",120
"Brooklyn School District","","2010-2011","Pre-K Students","Number",100
"Brooklyn School District","","2011-2012","Pre-K Students","Number",112
"Brooklyn School District","","2012-2013","Pre-K Students","Number",120
"Brooklyn School District","","2013-2014","Pre-K Students","Number",105
"Brooklyn School District","","2014-2015","Pre-K Students","Number",116
"Brooklyn School District","","2015-2016","Pre-K Students","Number",110
"Brooklyn School District","","2016-2017","Pre-K Students","Number",97
"Brooklyn School District","","2017-2018","Pre-K Students","Number",126
"Canaan School District","","2007-2008","Pre-K Students","Number",0
"Canaan School District","","2008-2009","Pre-K Students","Number",0
"Canaan School District","","2009-2010","Pre-K Students","Number",0
"Canaan School District","","2010-2011","Pre-K Students","Number",0
"Canaan School District","","2011-2012","Pre-K Students","Number",0
"Canaan School District","","2012-2013","Pre-K Students","Number",0
"Canaan School District","","2013-2014","Pre-K Students","Number",0
"Canaan School District","","2014-2015","Pre-K Students","Number",0
"Canaan School District","","2015-2016","Pre-K Students","Number",0
"Canaan School District","","2016-2017","Pre-K Students","Number",0
"Canaan School District","","2017-2018","Pre-K Students","Number",0
"Canterbury School District","","2007-2008","Pre-K Students","Number",19
"Canterbury School District","","2008-2009","Pre-K Students","Number",44
"Canterbury School District","","2009-2010","Pre-K Students","Number",42
"Canterbury School District","","2010-2011","Pre-K Students","Number",36
"Canterbury School District","","2011-2012","Pre-K Students","Number",30
"Canterbury School District","","2012-2013","Pre-K Students","Number",29
"Canterbury School District","","2013-2014","Pre-K Students","Number",33
"Canterbury School District","","2014-2015","Pre-K Students","Number",42
"Canterbury School District","","2015-2016","Pre-K Students","Number",55
"Canterbury School District","","2016-2017","Pre-K Students","Number",47
"Canterbury School District","","2017-2018","Pre-K Students","Number",51
"Canton School District","900312270","2007-2008","Pre-K Students","Number",30
"Canton School District","900312270","2008-2009","Pre-K Students","Number",26
"Canton School District","900312270","2009-2010","Pre-K Students","Number",33
"Canton School District","900312270","2010-2011","Pre-K Students","Number",29
"Canton School District","900312270","2011-2012","Pre-K Students","Number",27
"Canton School District","900312270","2012-2013","Pre-K Students","Number",29
"Canton School District","900312270","2013-2014","Pre-K Students","Number",26
"Canton School District","900312270","2014-2015","Pre-K Students","Number",24
"Canton School District","900312270","2015-2016","Pre-K Students","Number",25
"Canton School District","900312270","2016-2017","Pre-K Students","Number",28
"Canton School District","900312270","2017-2018","Pre-K Students","Number",20
"Capital Preparatory Harbor School Inc. District","","2007-2008","Pre-K Students","Number",-6666
"Capital Preparatory Harbor School Inc. District","","2008-2009","Pre-K Students","Number",-6666
"Capital Preparatory Harbor School Inc. District","","2009-2010","Pre-K Students","Number",-6666
"Capital Preparatory Harbor School Inc. District","","2010-2011","Pre-K Students","Number",-6666
"Capital Preparatory Harbor School Inc. District","","2011-2012","Pre-K Students","Number",-6666
"Capital Preparatory Harbor School Inc. District","","2012-2013","Pre-K Students","Number",-6666
"Capital Preparatory Harbor School Inc. District","","2013-2014","Pre-K Students","Number",-6666
"Capital Preparatory Harbor School Inc. District","","2014-2015","Pre-K Students","Number",-6666
"Capital Preparatory Harbor School Inc. District","","2015-2016","Pre-K Students","Number",0
"Capital Preparatory Harbor School Inc. District","","2016-2017","Pre-K Students","Number",0
"Capital Preparatory Harbor School Inc. District","","2017-2018","Pre-K Students","Number",0
"Capitol Region Education Council","","2007-2008","Pre-K Students","Number",159
"Capitol Region Education Council","","2008-2009","Pre-K Students","Number",436
"Capitol Region Education Council","","2009-2010","Pre-K Students","Number",399
"Capitol Region Education Council","","2010-2011","Pre-K Students","Number",507
"Capitol Region Education Council","","2011-2012","Pre-K Students","Number",686
"Capitol Region Education Council","","2012-2013","Pre-K Students","Number",882
"Capitol Region Education Council","","2013-2014","Pre-K Students","Number",980
"Capitol Region Education Council","","2014-2015","Pre-K Students","Number",1057
"Capitol Region Education Council","","2015-2016","Pre-K Students","Number",950
"Capitol Region Education Council","","2016-2017","Pre-K Students","Number",888
"Capitol Region Education Council","","2017-2018","Pre-K Students","Number",873
"Chaplin School District","","2007-2008","Pre-K Students","Number",30
"Chaplin School District","","2008-2009","Pre-K Students","Number",21
"Chaplin School District","","2009-2010","Pre-K Students","Number",26
"Chaplin School District","","2010-2011","Pre-K Students","Number",33
"Chaplin School District","","2011-2012","Pre-K Students","Number",28
"Chaplin School District","","2012-2013","Pre-K Students","Number",27
"Chaplin School District","","2013-2014","Pre-K Students","Number",33
"Chaplin School District","","2014-2015","Pre-K Students","Number",32
"Chaplin School District","","2015-2016","Pre-K Students","Number",25
"Chaplin School District","","2016-2017","Pre-K Students","Number",21
"Chaplin School District","","2017-2018","Pre-K Students","Number",22
"Charter School for Young Children on Asylum Hill","","2007-2008","Pre-K Students","Number",-6666
"Charter School for Young Children on Asylum Hill","","2008-2009","Pre-K Students","Number",105
"Charter School for Young Children on Asylum Hill","","2009-2010","Pre-K Students","Number",96
"Charter School for Young Children on Asylum Hill","","2010-2011","Pre-K Students","Number",92
"Charter School for Young Children on Asylum Hill","","2011-2012","Pre-K Students","Number",-6666
"Charter School for Young Children on Asylum Hill","","2012-2013","Pre-K Students","Number",-6666
"Charter School for Young Children on Asylum Hill","","2013-2014","Pre-K Students","Number",-6666
"Charter School for Young Children on Asylum Hill","","2014-2015","Pre-K Students","Number",-6666
"Charter School for Young Children on Asylum Hill","","2015-2016","Pre-K Students","Number",-6666
"Charter School for Young Children on Asylum Hill","","2016-2017","Pre-K Students","Number",-6666
"Charter School for Young Children on Asylum Hill","","2017-2018","Pre-K Students","Number",-6666
"Cheshire School District","900914160","2007-2008","Pre-K Students","Number",97
"Cheshire School District","900914160","2008-2009","Pre-K Students","Number",85
"Cheshire School District","900914160","2009-2010","Pre-K Students","Number",82
"Cheshire School District","900914160","2010-2011","Pre-K Students","Number",85
"Cheshire School District","900914160","2011-2012","Pre-K Students","Number",73
"Cheshire School District","900914160","2012-2013","Pre-K Students","Number",70
"Cheshire School District","900914160","2013-2014","Pre-K Students","Number",76
"Cheshire School District","900914160","2014-2015","Pre-K Students","Number",74
"Cheshire School District","900914160","2015-2016","Pre-K Students","Number",52
"Cheshire School District","900914160","2016-2017","Pre-K Students","Number",65
"Cheshire School District","900914160","2017-2018","Pre-K Students","Number",97
"Chester School District","","2007-2008","Pre-K Students","Number",0
"Chester School District","","2008-2009","Pre-K Students","Number",0
"Chester School District","","2009-2010","Pre-K Students","Number",0
"Chester School District","","2010-2011","Pre-K Students","Number",0
"Chester School District","","2011-2012","Pre-K Students","Number",-9999
"Chester School District","","2012-2013","Pre-K Students","Number",0
"Chester School District","","2013-2014","Pre-K Students","Number",0
"Chester School District","","2014-2015","Pre-K Students","Number",0
"Chester School District","","2015-2016","Pre-K Students","Number",0
"Chester School District","","2016-2017","Pre-K Students","Number",0
"Chester School District","","2017-2018","Pre-K Students","Number",0
"Clinton School District","900715350","2007-2008","Pre-K Students","Number",44
"Clinton School District","900715350","2008-2009","Pre-K Students","Number",56
"Clinton School District","900715350","2009-2010","Pre-K Students","Number",48
"Clinton School District","900715350","2010-2011","Pre-K Students","Number",41
"Clinton School District","900715350","2011-2012","Pre-K Students","Number",41
"Clinton School District","900715350","2012-2013","Pre-K Students","Number",42
"Clinton School District","900715350","2013-2014","Pre-K Students","Number",38
"Clinton School District","900715350","2014-2015","Pre-K Students","Number",34
"Clinton School District","900715350","2015-2016","Pre-K Students","Number",40
"Clinton School District","900715350","2016-2017","Pre-K Students","Number",51
"Clinton School District","900715350","2017-2018","Pre-K Students","Number",53
"Colchester School District","901115910","2007-2008","Pre-K Students","Number",77
"Colchester School District","901115910","2008-2009","Pre-K Students","Number",76
"Colchester School District","901115910","2009-2010","Pre-K Students","Number",71
"Colchester School District","901115910","2010-2011","Pre-K Students","Number",63
"Colchester School District","901115910","2011-2012","Pre-K Students","Number",80
"Colchester School District","901115910","2012-2013","Pre-K Students","Number",76
"Colchester School District","901115910","2013-2014","Pre-K Students","Number",59
"Colchester School District","901115910","2014-2015","Pre-K Students","Number",59
"Colchester School District","901115910","2015-2016","Pre-K Students","Number",91
"Colchester School District","901115910","2016-2017","Pre-K Students","Number",99
"Colchester School District","901115910","2017-2018","Pre-K Students","Number",92
"Colebrook School District","","2007-2008","Pre-K Students","Number",0
"Colebrook School District","","2008-2009","Pre-K Students","Number",0
"Colebrook School District","","2009-2010","Pre-K Students","Number",0
"Colebrook School District","","2010-2011","Pre-K Students","Number",0
"Colebrook School District","","2011-2012","Pre-K Students","Number",0
"Colebrook School District","","2012-2013","Pre-K Students","Number",0
"Colebrook School District","","2013-2014","Pre-K Students","Number",-9999
"Colebrook School District","","2014-2015","Pre-K Students","Number",0
"Colebrook School District","","2015-2016","Pre-K Students","Number",0
"Colebrook School District","","2016-2017","Pre-K Students","Number",0
"Colebrook School District","","2017-2018","Pre-K Students","Number",0
"Columbia School District","","2007-2008","Pre-K Students","Number",18
"Columbia School District","","2008-2009","Pre-K Students","Number",17
"Columbia School District","","2009-2010","Pre-K Students","Number",27
"Columbia School District","","2010-2011","Pre-K Students","Number",-9999
"Columbia School District","","2011-2012","Pre-K Students","Number",20
"Columbia School District","","2012-2013","Pre-K Students","Number",21
"Columbia School District","","2013-2014","Pre-K Students","Number",28
"Columbia School District","","2014-2015","Pre-K Students","Number",34
"Columbia School District","","2015-2016","Pre-K Students","Number",36
"Columbia School District","","2016-2017","Pre-K Students","Number",30
"Columbia School District","","2017-2018","Pre-K Students","Number",30
"Common Ground High School District","","2007-2008","Pre-K Students","Number",0
"Common Ground High School District","","2008-2009","Pre-K Students","Number",0
"Common Ground High School District","","2009-2010","Pre-K Students","Number",0
"Common Ground High School District","","2010-2011","Pre-K Students","Number",0
"Common Ground High School District","","2011-2012","Pre-K Students","Number",0
"Common Ground High School District","","2012-2013","Pre-K Students","Number",0
"Common Ground High School District","","2013-2014","Pre-K Students","Number",0
"Common Ground High School District","","2014-2015","Pre-K Students","Number",0
"Common Ground High School District","","2015-2016","Pre-K Students","Number",0
"Common Ground High School District","","2016-2017","Pre-K Students","Number",0
"Common Ground High School District","","2017-2018","Pre-K Students","Number",0
"Connecticut","9","2007-2008","Pre-K Students","Number",14831
"Connecticut","9","2008-2009","Pre-K Students","Number",15572
"Connecticut","9","2009-2010","Pre-K Students","Number",16276
"Connecticut","9","2010-2011","Pre-K Students","Number",16425
"Connecticut","9","2011-2012","Pre-K Students","Number",16599
"Connecticut","9","2012-2013","Pre-K Students","Number",16979
"Connecticut","9","2013-2014","Pre-K Students","Number",17325
"Connecticut","9","2014-2015","Pre-K Students","Number",18343
"Connecticut","9","2015-2016","Pre-K Students","Number",18671
"Connecticut","9","2016-2017","Pre-K Students","Number",18762
"Connecticut","9","2017-2018","Pre-K Students","Number",18737
"Connecticut Technical High School System","","2007-2008","Pre-K Students","Number",0
"Connecticut Technical High School System","","2008-2009","Pre-K Students","Number",0
"Connecticut Technical High School System","","2009-2010","Pre-K Students","Number",0
"Connecticut Technical High School System","","2010-2011","Pre-K Students","Number",0
"Connecticut Technical High School System","","2011-2012","Pre-K Students","Number",0
"Connecticut Technical High School System","","2012-2013","Pre-K Students","Number",0
"Connecticut Technical High School System","","2013-2014","Pre-K Students","Number",0
"Connecticut Technical High School System","","2014-2015","Pre-K Students","Number",0
"Connecticut Technical High School System","","2015-2016","Pre-K Students","Number",0
"Connecticut Technical High School System","","2016-2017","Pre-K Students","Number",0
"Connecticut Technical High School System","","2017-2018","Pre-K Students","Number",0
"Cooperative Educational Services","","2007-2008","Pre-K Students","Number",80
"Cooperative Educational Services","","2008-2009","Pre-K Students","Number",132
"Cooperative Educational Services","","2009-2010","Pre-K Students","Number",134
"Cooperative Educational Services","","2010-2011","Pre-K Students","Number",133
"Cooperative Educational Services","","2011-2012","Pre-K Students","Number",134
"Cooperative Educational Services","","2012-2013","Pre-K Students","Number",134
"Cooperative Educational Services","","2013-2014","Pre-K Students","Number",135
"Cooperative Educational Services","","2014-2015","Pre-K Students","Number",165
"Cooperative Educational Services","","2015-2016","Pre-K Students","Number",171
"Cooperative Educational Services","","2016-2017","Pre-K Students","Number",165
"Cooperative Educational Services","","2017-2018","Pre-K Students","Number",168
"Cornwall School District","","2007-2008","Pre-K Students","Number",0
"Cornwall School District","","2008-2009","Pre-K Students","Number",0
"Cornwall School District","","2009-2010","Pre-K Students","Number",-9999
"Cornwall School District","","2010-2011","Pre-K Students","Number",0
"Cornwall School District","","2011-2012","Pre-K Students","Number",0
"Cornwall School District","","2012-2013","Pre-K Students","Number",0
"Cornwall School District","","2013-2014","Pre-K Students","Number",0
"Cornwall School District","","2014-2015","Pre-K Students","Number",0
"Cornwall School District","","2015-2016","Pre-K Students","Number",-9999
"Cornwall School District","","2016-2017","Pre-K Students","Number",0
"Cornwall School District","","2017-2018","Pre-K Students","Number",-9999
"Coventry School District","","2007-2008","Pre-K Students","Number",11
"Coventry School District","","2008-2009","Pre-K Students","Number",14
"Coventry School District","","2009-2010","Pre-K Students","Number",11
"Coventry School District","","2010-2011","Pre-K Students","Number",13
"Coventry School District","","2011-2012","Pre-K Students","Number",23
"Coventry School District","","2012-2013","Pre-K Students","Number",16
"Coventry School District","","2013-2014","Pre-K Students","Number",20
